review_id	sentiment	label_id	input_ids	review_body	date
447	-1	0	[0, 13963, 787, 12105, 98, 436, 34, 57, 1941, 1393, 9, 720, 434, 5, 94, 2202, 50118, 50118, 8310, 14, 24, 1302, 961, 1072, 7, 4887, 1855, 1243, 13, 47268, 808, 111, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user so China has been THE driver of global growth the last decade

now that it seems everyone wants to blame china for covid -…"	2022-09-24T02:50:14Z
1789	0	1	[0, 3048, 388, 210, 3077, 71, 155, 107, 6, 195, 377, 6, 8, 753, 360, 11, 558, 1437, 36, 134, 6, 31353, 360, 43, 50118, 50118, 104, 947, 3914, 131, 510, 1764, 50118, 33382, 2055, 4156, 4, 306, 207, 50118, 7565, 2055, 1749, 4, 288, 207, 50118, 50118, 495, 4581, 344, 36145, 50118, 33382, 2055, 4283, 4, 176, 207, 50118, 7565, 2055, 2881, 4, 134, 207, 50118, 50118, 1620, 9, 3172, 15, 550, 290, 6, 2760, 50118, 50118, 10431, 5320, 6368, 50118, 10431, 4182, 1497, 50118, 10431, 495, 1722, 22681, 50118, 1629, 31050, 2889, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"US stock market gains after 3 years, 5 months, and 19 days in office  (1,266 days)

S&amp;P 500
Obama +59.4%
Trump +40.0%

DOW JONES
Obama +54.2%
Trump +32.1%

As of closing on July 8, 2020

#Stocks
#sp500
#DowJones
$DJIA"	2022-09-24T02:50:14Z
184	1	2	[0, 13963, 787, 12105, 68, 37056, 26043, 2201, 598, 27047, 4129, 11835, 1223, 12211, 22856, 550, 379, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user $DIS Disneyland Paris To Begin Phased Reopening Beginning July 15	2022-09-24T02:50:14Z
2467	0	1	[0, 6323, 22800, 32, 2273, 59, 5, 2016, 11772, 9, 380, 806, 849, 5320, 6368, 11, 5, 208, 947, 3914, 131, 510, 1764, 4, 125, 2566, 23, 5, 14295, 9, 806, 33, 6235, 849, 10006, 2580, 187, 1813, 21670, 17, 27, 29, 183, 849, 6433, 5383, 2054, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Some commentators are concerned about the heavy concentration of big technology #Stocks in the S&amp;P 500. But firms at the forefront of technology have dominated #Markets since Thomas Edison’s day #TEBI http http	2022-09-24T02:50:14Z
1698	0	1	[0, 6078, 104, 35, 1209, 134, 33804, 28321, 4729, 21600, 2068, 1510, 4, 3669, 387, 248, 9673, 717, 1723, 28711, 7694, 4, 2983, 387, 36, 975, 20664, 43, 45056, 1209, 134, 33804, 4979, 32260, 9162, 42610, 4, 2036, 387, 248, 9673, 717, 1723, 28711, 2843, 134, 4, 4956, 387, 36, 975, 20664, 43, 45056, 6247, 14895, 3765, 448, 44456, 20281, 3755, 211, 6372, 2688, 9309, 3243, 195, 248, 9673, 717, 1723, 73, 44624, 849, 282, 22129, 849, 12689, 2989, 849, 41108, 849, 16822, 14773, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	TCS: Q1 CONS NET PROFIT 70.08B RUPEES VS 81.31B (YOY) || Q1 CONS REVENUE 383.22B RUPEES VS 381.72B (YOY) || CO RECOMMENDED INTERIM DIVIDEND OF 5 RUPEES/SHARE #nifty #sharemarket #stocks #StockMarket	2022-09-24T02:50:14Z
3361	0	1	[0, 725, 11797, 21875, 35, 3421, 6123, 603, 4, 188, 9732, 23888, 68, 29334, 1000, 1191, 4, 3570, 159, 111, 306, 4, 6750, 207, 204, 35, 3387, 1685, 2054, 1437, 849, 41108, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Huge variation: Time Warner Inc. New Common Sto $TWX 60.07 down -4.97% 4:04pm http  #stocks	2022-09-24T02:50:14Z
2850	0	1	[0, 13963, 787, 12105, 226, 9936, 850, 32, 10811, 7482, 2707, 11, 5, 2004, 210, 8, 32, 823, 124, 7, 1198, 12, 6335, 43814, 1389, 4, 849, 41108, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user Lumber prices are reflecting underlying strength in the housing market and are nearly back to pre-COVID levels. #stocks…	2022-09-24T02:50:14Z
4496	0	1	[0, 13963, 787, 12105, 345, 910, 132, 3505, 9, 5539, 50118, 134, 43, 54, 679, 787, 12105, 1236, 118, 359, 3914, 131, 12895, 787, 12105, 40, 45, 109, 932, 7, 13096, 849, 28310, 219, 359, 3914, 131, 849, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user There r 2 types of traders
1) who believe @user ji &amp; FM @user will not do anything to revive #economy &amp; #…"	2022-09-24T02:50:14Z
4045	0	1	[0, 13963, 787, 12105, 2812, 261, 1469, 19473, 9937, 709, 3374, 2015, 1012, 4, 2615, 24, 146, 5017, 22773, 21890, 102, 116, 36, 11094, 95, 68, 863, 25471, 49380, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user Coronavirus vaccine development becomes reality TV. Can it make viewers rethink pharma? (Or just $JNJ ?) http	2022-09-24T02:50:14Z
947	1	2	[0, 6785, 303, 5, 7122, 14, 848, 452, 18, 2669, 4, 2032, 44172, 10950, 3310, 324, 38917, 849, 41108, 849, 46078, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Just found the narrative that killed today's rally. Thaaaaanks Callie..... #stocks #lol http	2022-09-24T02:50:14Z
247	-1	0	[0, 22412, 1591, 480, 50118, 50118, 1629, 1723, 226, 7111, 5457, 2993, 134, 4, 2545, 4, 50118, 50118, 2847, 444, 6033, 32, 3276, 7, 1228, 874, 68, 1723, 23513, 8208, 12183, 4, 50118, 50118, 1629, 1723, 68, 1723, 1215, 597, 68, 4186, 1000, 68, 4186, 975, 68, 487, 1864, 68, 487, 1864, 1215, 597, 68, 13457, 1000, 68, 1864, 1864, 1864, 68, 500, 6175, 68, 500, 6175, 1215, 597, 68, 500, 6972, 68, 100, 29395, 68, 975, 448, 68, 975, 448, 1215, 597, 68, 495, 2889, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Also note --

$ES LOD = 3001.75.

So far Bears are unable to press below $ES 3000 Round Level.

$ES $ES_F $SPX $SPY $NQ $NQ_F $NDX $QQQ $RTY $RTY_F $RUT $IWM $YM $YM_F $DIA http"	2022-09-24T02:50:14Z
3075	0	1	[0, 13963, 787, 12105, 152, 662, 18, 388, 16, 68, 3450, 4, 1541, 4687, 5876, 14, 63, 425, 40, 464, 30, 111, 134, 207, 81, 5, 220, 76, 4, 849, 15238, 849, 250, 7025, 13598, 849, 13597, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user This morning's stock is $AG. Our AI forecasts that its price will change by -1% over the next year. #AI #AIFinance #fin…	2022-09-24T02:50:14Z
250	1	2	[0, 13963, 787, 12105, 166, 122, 1914, 787, 12105, 40, 1338, 1814, 153, 8291, 30, 5, 253, 9, 2358, 36, 22686, 43, 8835, 8, 115, 1108, 727, 7259, 118, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user We now forecast @user will reach 90 million subscribers by the end of fiscal (Sept) 2021 and could break 100 milli…	2022-09-24T02:50:14Z
401	1	2	[0, 1039, 12105, 2055, 1646, 332, 31, 389, 5607, 39817, 5782, 50118, 50118, 41858, 21, 389, 2545, 6569, 12736, 10965, 389, 4718, 478, 1437, 50118, 50118, 170, 910, 95, 2429, 24, 456, 8103, 10674, 8210, 373, 155, 22418, 28087, 857, 363, 25, 2905, 299, 25, 155, 22418, 21, 127, 94, 8347, 1002, 50118, 50118, 2709, 122, 299, 23, 155, 17500, 7586, 6569, 6248, 16948, 1437, 50118, 50118, 19192, 3247, 672, 389, 1898, 50118, 50118, 1629, 1723, 1215, 597, 68, 13457, 1000, 68, 4186, 1000, 68, 4186, 975, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"@user +19 points from 3096✅

Target was 3075🎯 3077 hit 

We r just killing it again 🔥 called 3116 sunday night as potentially top as 3116 was my last bull target

For now top at 3111..🧐 

Next targets level 3045

$ES_F $NDX $SPX $SPY"	2022-09-24T02:50:14Z
982	-1	0	[0, 510, 506, 6315, 68, 510, 10885, 8998, 6207, 3215, 7, 10357, 23, 525, 3400, 2830, 1624, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Pfizer $PFE Rating Lowered to Hold at Zacks Investment Research http	2022-09-24T02:50:14Z
1118	1	2	[0, 13963, 787, 12105, 68, 6222, 11615, 2263, 10, 92, 3575, 239, 6, 15433, 2055, 288, 4, 398, 207, 7, 68, 28945, 4, 2940, 4, 83, 183, 13, 234, 1829, 5104, 8, 165, 7, 3379, 4, 787, 12105, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user $MSFT broke a new historic high, settling +0.8% to $189.80. A day for Nadella and team to celebrate. @user http	2022-09-24T02:50:14Z
197	-1	0	[0, 13963, 787, 12105, 4672, 1072, 7, 490, 787, 12105, 25, 6247, 43814, 12, 1646, 11341, 11, 8854, 27283, 4, 252, 10383, 7, 680, 3044, 11, 5, 1078, 563, 9565, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user Disney wants to open @user as COVID-19 infections in FL soar. They refuse to include testing in the safety plan fo…	2022-09-24T02:50:14Z
343	-1	0	[0, 1629, 4186, 1000, 68, 4186, 975, 68, 1864, 1864, 1864, 787, 12105, 787, 12105, 836, 5, 210, 159, 328, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	$SPX $SPY $QQQ @user @user bring the market down! http	2022-09-24T02:50:14Z
185	1	2	[0, 10431, 387, 1176, 1176, 31666, 1326, 205, 1186, 26289, 7, 3982, 64, 1296, 1878, 323, 23, 23272, 36917, 387, 1090, 849, 487, 1090, 849, 282, 22129, 849, 5760, 282, 22129, 849, 4183, 1899, 13858, 29, 849, 13858, 397, 14979, 849, 41108, 849, 8198, 1571, 849, 4328, 8423, 849, 12667, 16434, 849, 9607, 620, 1722, 11175, 1437, 849, 16822, 14773, 2028, 493, 849, 14773, 12645, 241, 5777, 849, 9607, 46070, 849, 4771, 7870, 849, 36727, 31116, 849, 104, 5577, 12667, 8423, 849, 26121, 5564, 13858, 29, 849, 594, 506, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	#Bajajconsumer looks good range 157 to 150 can test 200 support at 136.#Bse #Nse #nifty #banknifty #hedgefunds #fundmanagers #stocks #equity #trading #Traders #stockstowatch  #StockMarketindia #MarketScreener #stockTips #Charts #technicalanalysis #SwingTrading #mutualfunds #etf http	2022-09-24T02:50:14Z
1135	-1	0	[0, 1629, 15251, 863, 2054, 7622, 4, 8541, 4, 211, 35185, 10082, 30497, 36880, 44244, 1191, 119, 12, 996, 119, 12, 306, 119, 23358, 5966, 849, 38334, 1071, 118, 849, 41108, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	$EWJ http Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Nikkei #stocks http	2022-09-24T02:50:14Z
1091	1	2	[0, 1629, 250, 591, 574, 32979, 219, 43796, 32979, 219, 17220, 18609, 473, 24, 122, 4, 9387, 52, 64, 342, 15, 277, 1812, 137, 79, 326, 19229, 4, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	$AAPL Steady...... Steady.... Easy does it now. Think we can put on another 80 before she tumbles. http	2022-09-24T02:50:14Z
243	1	2	[0, 15173, 608, 372, 12846, 849, 4186, 1497, 2860, 7574, 16506, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Everything doing great!! #SP500 Great Again!!!	2022-09-24T02:50:14Z
4277	0	1	[0, 13963, 787, 12105, 286, 167, 12818, 68, 574, 23617, 7, 68, 250, 591, 574, 8, 4753, 131, 1166, 874, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user For those comparing $LINK to $AAPL and etc; read below	2022-09-24T02:50:14Z
1017	1	2	[0, 13963, 787, 12105, 273, 18, 3107, 23626, 11, 849, 27739, 1293, 6, 4228, 23626, 359, 3914, 131, 12292, 23626, 68, 3813, 68, 347, 2571, 68, 6842, 1000, 68, 24667, 1000, 68, 38863, 68, 725, 2191, 68, 597, 10388, 68, 574, 31812, 68, 29395, 68, 717, 24119, 68, 487, 4571, 68, 8800, 68, 510, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user Friday's Top Flow in #industrial sector, Buy Flow &amp; Sell Flow $BA $CAT $CSX $FDX $GD $HON $FAST $LUV $WM $EFX $NOC $GE $P…	2022-09-24T02:50:14Z
443	-1	0	[0, 13963, 787, 12105, 68, 22687, 1437, 50118, 250, 1197, 346, 9, 451, 33, 7114, 7, 13085, 4579, 15, 622, 4, 1398, 17, 27, 29, 10, 889, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user $FB 
A growing number of companies have pledged to suspend advertising on Facebook. Here’s a list http"	2022-09-24T02:50:14Z
2420	0	1	[0, 894, 161, 14, 10, 849, 24233, 14, 6330, 7, 907, 124, 849, 41108, 197, 146, 686, 24, 23550, 7719, 418, 13, 849, 12406, 1757, 4, 849, 7598, 6205, 240, 7, 1369, 874, 10, 425, 10, 138, 4265, 63, 1815, 32, 966, 4, 1216, 907, 6205, 197, 28, 7, 5, 2093, 9, 5, 3348, 849, 12689, 7509, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	He says that a #company that seeks to buy back #stocks should make sure it retains sufficient money for #investment. #Buybacks need to happen below a price a company thinks its stocks are worth. These buybacks should be to the advantage of the continuing #shareholders.	2022-09-24T02:50:14Z
1079	1	2	[0, 43567, 101, 68, 863, 5683, 16, 1759, 5435, 62, 277, 2391, 138, 25, 68, 25733, 4377, 13328, 2355, 3854, 1288, 13, 62, 7, 68, 1749, 448, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Looks like $JPM is propping up another restaurant company as $RRGB enters equity distribution agreement for up to $40M	2022-09-24T02:50:14Z
2195	0	1	[0, 970, 16, 10, 1969, 2130, 9, 23836, 5019, 745, 50118, 50118, 100, 192, 132, 6, 53, 5, 371, 16, 648, 7, 28, 450, 50118, 10431, 293, 1215, 506, 68, 4182, 1178, 68, 4182, 219, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"There is a perfect storm of catalysts building

I see 2, but the third is yet to be seen
#es_f $spx $spy http"	2022-09-24T02:50:14Z
